ulges;How many rowing clubs are in Cork?;five;NUM:count;8140815;There are five rowing clubs training on the river Lee, including Shandon BC, UCC RC, Pres RC, Lee RC, and Cork BC.
buch-kyritz;How cold can it be for the Hedera Helix?;-23.3 °C;NUM:count;5372245;Hedera helix itself is much more winter-hardy and survives temperatures of -23.3 °C (-9.9 °F) (USDA Zone 6a) and above.
ulges;After the Rhine emerges from Lake Constance, what direction does it flow?;westward;LOC:other;25845;The Rhine emerges from Lake Constance, flows generally westward, as the Hochrhein, passes the Rhine Falls, and is joined by its major tributary, the river Aare.
Articifial Stupidity;When did the Central African Republic and Central African Empire acquire the independence from France?;13 August 1960;NUM:date;378644;There have been seven heads of state in the history of the Central African Republic and the Central African Empire since independence was obtained from the French on 13 August 1960.
ulges;What was the nickname rebel leader Zhang Xianzhong?;Yellow Tiger;HUM:ind;65185;In the middle of the 17th century, the peasant rebel leader Zhang Xianzhong (1606–1646) from Yan'an, Shanxi Province, nicknamed Yellow Tiger, led his peasant troop from north China to the south, and conquered Sichuan.
ravindran-wedemeyer;Where does Amber Cowan live?;Philadelphia;LOC:city;53452285;Amber Cowan (American, b.1981) is an American glass artist and educator living and working in Philadelphia.
Team Triggered;What is 'Hymn to Proserpine'?;a poem;ENTY:cremat;1637;“Hymn to Proserpine” is a poem by Algernon Charles Swinburne, published in Poems and Ballads in 1866.
ulges;Which Bell-founded institution still operates in Georgetown today?;Volta Bureau;HUM:gr;852;These included the prestigious 'Volta Laboratory Association' (1880), also known as the Volta Laboratory and as the 'Alexander Graham Bell Laboratory', and which eventually led to the Volta Bureau (1887) as a center for studies on deafness which is still in operation in Georgetown, Washington, D.C.
boutaleb-rahoui;Which cities is the Khursan Road connecting?;Baghdad,the capital of the Abbasid Caliphate,with the northeastern province of Khurasan and thence to Central Asia and China;LOC:city;48830306;The Khurasan Road was the great trunk road connecting Baghdad, the capital of the Abbasid Caliphate, with the northeastern province of Khurasan and thence to Central Asia and China.
ulges;How many national parks are in North Carolina?;14;NUM:count;21650;North Carolinians enjoy outdoor recreation utilizing numerous local bike paths, 34 state parks, and 14 national parks.
Die eisernen Einhoerner;How far is 47 Tucanae from earth?;16,700 light years;NUM:count;983423;It is about 16,700 light years away from Earth, and 120 light years across.
bauer-klamroth;In which year was Thomas Macknight born?;1829;NUM:date;31399885;Thomas Macknight (15 February 1829 – 19 November 1899) was an Anglo-Irish newspaper editor, biographer and publisher.
abesh-feller;Who was arrested by the Baltimore Police Department on April 12, 2015?;Freddie Gray;HUM:ind;46541557;On April 12, 2015, Baltimore Police Department officers arrested Freddie Gray, a 25-year-old African American resident of Baltimore, Maryland.
Brennholzverleih;When did the Long Depression begin?;1873;NUM:date;596473;The Long Depression was a worldwide price and economic recession, beginning in 1873 and running either through the spring of 1879, or 1896, depending on the metrics used
ulges;What percentage of Plymouth consists of non-religious people?;32.9%;NUM:count;23508;The portion of people without a religion is 32.9%, above the national average of 24.7%.
abesh-feller;Where does Barbarian Rising air?;History Channel;ENTY:cremat;50849660;Barbarians Rising is an American docudrama television series executive produced by Adam Bullmore and produced by Michael Waterhouse that airs on History Channel.
kaiser-simkin;Where are the H10 Hotels head offices located?;Barcelona;LOC:city;18713082;H10 Hotels is a hotel chain with head offices in Barcelona that has been in operation since the late 1960s when its founder, Josep Espelt, opened his first hotel on the Costa Daurada
bauer-klamroth;In which city was J. Carr born?;Bryn Mawr;LOC:city;43528742;Carr was born in Bryn Mawr, Pennsylvania.
ulges;What song did Jena Irene release after coming in second on American Idol? ;We Are One;ENTY:cremat;191890;"Johnson released ""As Long as You Love Me"" as his coronation single while Irene released ""We Are One""."
ulges;What is the name of the mountain at Norfolk Island's highest point?;Mount Bates;LOC:other;21422;The island's highest point is Mount Bates (319 metres (1,047 feet) above sea level), located in the northwest quadrant of the island.
ulges;What do the 15 oak leaves on the anniversary crest indicate?;founding members;HUM:gr;2174;The oak leaves represent the 15 founding members of the club who met at the Royal Oak pub.
ulges;What is the name of the deepest bay at St Barts?;Colombier Bay;LOC:other;30307259;Grande Saline Bay provides temporary anchorage for small vessels while Colombier Bay, to the northwest, has a 4 fathoms patch near mid entrance.
ulges;What was the low record for homicides in 2014 in NYC?;328;NUM:count;645042;New York experienced a record low of 328 homicides in 2014 and has a far lower murder rate than other major American cities.
ulges;What infamous Doors frontman was once arrested in New Haven?;Jim Morrison;HUM:ind;53825;New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors.
donaera-selak;Who introduced Hester Thrale to Samuel Johnson?;Arthur Murphy;HUM:ind;225740;\n\n\n== Events ==\nJanuary 9 or 10 – Arthur Murphy introduces Hester Thrale and her husband to Samuel Johnson.
schwarz-voss;Who discovered the mercury fulminate?;Edward Charles Howard;HUM:ind;6718982;He discovered mercury fulminate, a powerful primary explosive.
ott-ragowski;Who was the doge of Genoa that died on the 16th of December 1448?;Giano I di Campofregoso;HUM:ind;27292198;Giano I di Campofregoso (died 16 December 1448) was doge of Genoa from January 1447 until his death.
Articifial Stupidity;How many members does the American Astronomical Society consists of?;7000;NUM:count;580; The American Astronomical Society  which is the major organization of professional astronomers in North America  has approximately 7 000 members
ulges;Pneumatica was written by what Greek writer?;Philo of Byzantium;HUM:ind;22303;One of the first known experiments on the relationship between combustion and air was conducted by the 2nd century BCE Greek writer on mechanics, Philo of Byzantium.
ulges;What satellite did Nigeria's fourth satellite replace?;NigComSat-1;ENTY:other;21383;NigComSat-1R was also a DFH-4 satellite, and the replacement for the failed NigComSat-1 was successfully launched into orbit by China in Xichang on December 19, 2011.
davidoff-meyer;When was Parque Colon renamed?;1887;NUM:date;35288073;In its Center stands a late-19thChristopher Columbus]], in whose honor the square was renamed in 1887.
ulges;Several public area of Slovenia bear which person's name.;Tito;HUM:ind;16567;While several public areas in Slovenia (named during the Yugoslav period) do already bear Tito's name, on the issue of renaming an additional street the court ruled that:
buch-kyritz;Where is the Staniard Creek?;Bahamas;LOC:country;23546021;The Staniard Creek is a river of the Bahamas.
elmas-hennig;From which country came the name of the german settlement in the southern Russian Empire, present day Ukraine, Alt Danzig?;Poland;LOC:country;21347005;Its name comes from Gda\u0144sk in present-day Poland.
Natuerliches Mineralwasser;Where did Agnès Humbert spend her childhood?;Paris;LOC:city;19482766;She spent her childhood in Paris, where she studied painting and design.
elmas-hennig;The Ernst-Kirchweger-Haus (EKH) is a building is in which city?;Vienna;LOC:city;2520152;The Ernst-Kirchweger-Haus (EKH) is a building in Vienna's 10th district, Favoriten.
FuhrmeisterLendle;Where is Masyaf located?;Syria;LOC:country;2082612;Masyaf (Arabic:————)is a city in northwestern Syria.
ulges;"The Netherlands are ""low"" because of their placement near what delta by the North Sea?";Rhine–Meuse–Scheldt delta;LOC:other;19985174;"The repeated use of Neder (or ""low"") to refer to the Dutch language is a reference to the Netherlands' downriver location at the Rhine–Meuse–Scheldt delta near the North Sea, harking back to Latin nomenclature, e.g."
ulges;Which historian argues that traditionalism in a university system hindered attempts to form new views on knowledge and nature?;Richard S. Westfall;HUM:ind;19725260;Historians such as Richard S. Westfall have argued that the overt traditionalism of universities inhibited attempts to re-conceptualize nature and knowledge and caused an indelible tension between universities and scientists.
ulges;Where does SR 94 merge with I-15?;at Miramar;LOC:other;28504;Major state highways include SR 94, which connects downtown with I-805, I-15 and East County, SR 163, which connects downtown with the northeast part of the city, intersects I-805 and merges with I-15 at Miramar, SR 52, which connects La Jolla with East County through Santee and SR 125, SR 56, which connects I-5 with I-15 through Carmel Valley and Rancho Peñasquitos, SR 75, which spans San Diego Bay as the San Diego-Coronado Bridge, and also passes through South San Diego as Palm Avenue, and SR 905, which connects I-5 and I-805 to the Otay Mesa Port of Entry.
DieDreier;When was the first general public on the Internet?; August 1991;NUM:date;33139;The Web browser was released outside of CERN in 1991, first to other research institutions starting in January 1991 and to the general public on the Internet in August 1991.
Natuerliches Mineralwasser;Who composed The Thrissil and the Rois?;William Dunbar;HUM:ind;37042204;The Thrissil and the Rois is a Scots poem composed by William Dunbar to mark the wedding, in August 1503, of King James IV of Scotland to Princess Margaret Tudor of England.
funk-jung;When was the Montclair Historical Society found?;1965;NUM:date;23663257;The Montclair Historical Society (MHS) was founded in 1965 to save the Israel Crane House, a Federal Revival style home dating from 1796, which was moved from its original location, and is now the Crane House and Museum.
Brennholzverleih;What do a theoretical astronomers investigate?;things that cannot be observed;ENTY:other;580;Theoretical astronomers create and investigate models of things that cannot be observed.
ulges;The first Constitution of Iran was founded in what year?;in 1906;NUM:date;14653;The first Iranian Constitution and the first national parliament of Iran were founded in 1906, through the ongoing revolution.
ulges;Half the population of Jews live in what borough of New York City?;Brooklyn;LOC:other;645042;Christianity (59%), particularly Catholicism (33%), was the most prevalently practiced religion in New York as of 2014, followed by Judaism, with approximately 1.1 million Jews in New York City, over half living in Brooklyn.
